KID,LATITUDE,LONGITUDE,IP(DCA),B,D,Pressure,So,Sw,K,Porosity,Skin,Q,Shaliness
1027796259,39.0434212,-99.2249057,350,0.00025848,5.612546,1021,0.744,0.299,36,0.0896,6.72,5,0.196
1026642057,39.0400636,-99.2290403,489,0.000215459,6.521268,922,0.729,0.253,34,0.0667,8.74,1,0.227
1006046976,39.1064495,-99.1562675,82,0.00012775,0.1531,910,0.695,0.233,28,0.0659,8.21,40,0.111
1006046996,39.1085101,-99.156173,104,0.00014613,0.212898,1050,0.679,0.269,37,0.0817,7.35,40,0.161
1031373118,39.1104055,-99.1561496,139,0.000139816,0.153249,976,0.764,0.276,50,0.0791,2.05,25,0.275
1006044521,39.0936772,-99.1932611,143,0.000139572,0.229382,1056,0.703,0.211,38,0.0892,9.02,20,0.269
1006042380,39.0912987,-99.1862936,123,0.000142089,0.20988,936,0.72,0.232,42,0.0698,9.99,16,0.25
1006041425,39.0925373,-99.1932611,90,0.000147778,0.223871,989,0.7,0.215,32,0.075,1.13,5,0.173
1002911227,39.1094028,-99.2736425,130,0.000145813,0.237683,909,0.718,0.257,2,0.0689,3.97,5756,0.144
1001218310,39.1057751,-99.2702021,90,0.000143586,0.185435,972,0.623,0.273,2,0.0756,5.55,3000,0.189
1001218312,39.1057557,-99.2748553,121,0.000135553,0.211007,992,0.749,0.281,32,0.0849,3.54,3000,0.251
1001218313,39.1093624,-99.2701392,86,0.000138037,0.241711,1096,0.708,0.2,32,0.0714,4.57,3000,0.273
1001218314,39.1039102,-99.2748134,117,0.00014631,0.179716,931,0.73,0.233,18,0.0743,6.66,3000,0.235
1001218614,39.1075181,-99.2757584,118,0.000139087,0.197822,983,0.714,0.247,44,0.0837,9.69,3000,0.213
1001218691,39.1075881,-99.2701289,144,0.000143708,0.167189,929,0.646,0.246,13,0.0796,7.25,3000,0.21
1031893117,39.1066671,-99.2716634,141,0.00014183,0.239894,935,0.692,0.273,22,0.0817,9.98,136,0.249
1028444257,39.1075881,-99.2701289,82,0.000144504,0.164369,994,0.784,0.284,49,0.0717,8.47,92,0.289
1001218692,39.1039638,-99.2698429,110,0.000129132,0.243079,1094,0.737,0.204,47,0.07,6.69,27,0.291
1027629539,39.1039361,-99.2698781,115,0.000145612,0.187287,945,0.685,0.27,8,0.0613,1.81,24,0.275
1028179354,39.104781,-99.2727994,142,0.000147666,0.189204,1009,0.729,0.294,26,0.0721,5.59,18,0.226
1031893125,39.105059,-99.2759575,92,0.000146365,0.154846,934,0.738,0.295,37,0.0703,5.85,16,0.167
1027796273,39.1076214,-99.2733565,127,0.000149398,0.199971,985,0.701,0.219,8,0.0637,6.27,12,0.289
1031893123,39.1085538,-99.2717435,99,0.000140129,0.240822,980,0.617,0.264,1,0.0799,2.95,6,0.187
1031893119,39.109476,-99.2758728,931,0.00477385,5.4126,949,0.604,0.214,10,0.0897,9.61,0.1,0.215
1006043970,39.0814687,-99.1468747,174,0.00573782,6.4323,1049,0.625,0.243,24,0.0787,5.87,53,0.293
1041760812,39.1048941,-99.1585988,241,0.005861031,6.95024,949,0.735,0.201,32,0.0663,2.88,40,0.122
1001215490,39.0846439,-99.1407378,221,0.005809616,7.236821,994,0.68,0.244,5,0.0659,9.56,25,0.223
1001215492,39.0846637,-99.1430632,181,0.005993396,7.097217,902,0.654,0.279,48,0.0815,9.6,25,0.154
1044130488,39.1048782,-99.1607491,186,0.006143392,7.444814,916,0.728,0.266,42,0.0766,8.14,5,0.287
1044565034,39.0808253,-99.1447602,250,0.005918643,7.111195,1073,0.785,0.223,1,0.0744,9.54,3,0.235
1044565033,39.0810184,-99.1411508,214,0.005802735,6.842217,1072,0.632,0.223,4,0.0779,7.04,2,0.196
1001217799,39.0828607,-99.1409937,179,0.006300245,7.217208,927,0.725,0.283,34,0.0672,7.54,133,0.256
1030614709,39.0830214,-99.1447295,191,0.006217492,6.497423,916,0.722,0.2,14,0.0803,4.86,32,0.207
1001215491,39.0864566,-99.1407283,236,0.006022291,7.206962,1011,0.659,0.221,47,0.0631,8.74,25,0.159
1043122337,39.0091962,-99.3002288,72,0.01053348,11.169,979,0.737,0.216,7,0.086,4.25,100,0.223
1001218339,39.1076545,-99.2473609,100,0.011137274,19.539951,1077,0.665,0.206,44,0.0823,7.68,22038,0.295
1001215535,39.10589,-99.24716,75,0.013904482,17.108409,1077,0.689,0.274,9,0.0682,4.01,12474,0.203
1001215536,39.10408,-99.24718,118,0.01436007,12.172074,1009,0.614,0.241,32,0.0715,7.64,3000,0.122
1001215538,39.1085668,-99.2437908,72,0.011587855,12.035636,1048,0.682,0.287,9,0.0805,1.14,3000,0.263
1001218340,39.1049449,-99.2415846,121,0.011812673,19.641549,954,0.73,0.295,38,0.0776,8.25,3000,0.253
1001218341,39.1094655,-99.2484975,123,0.013756391,14.014928,963,0.641,0.284,33,0.08,6.24,1011,0.237
1001218248,39.1085706,-99.2415312,107,0.013242956,19.214276,945,0.774,0.287,27,0.0858,6.72,26,0.259
1006047795,39.1068677,-99.2415105,28,0.00325178,3.7538,999,0.748,0.241,7,0.084,7.05,6,0.242
1002911033,39.0947869,-99.1430011,55,0.01009799,13.7121,974,0.652,0.24,33,0.0664,8.05,9585,0.213
1006044102,39.0956932,-99.1429944,70,0.011211957,14.813745,983,0.616,0.225,50,0.0783,9.34,100,0.274
1001215481,39.0943159,-99.14126,82,0.01212566,14.109077,1028,0.758,0.273,43,0.0833,9.11,50,0.277
1006044046,39.0975059,-99.142981,77,0.014899508,14.6914,1064,0.601,0.224,29,0.0723,5.61,20,0.259
1028092934,39.0956932,-99.1429944,82,0.013106087,13.976715,963,0.625,0.219,20,0.0658,2.83,14,0.171
1044198404,39.0721475,-99.3251763,83,0.010570438,14.240989,955,0.63,0.229,34,0.0806,5.48,15,0.273
1036548257,39.0461542,-99.3020639,88,0.010819436,13.812564,1017,0.767,0.283,41,0.0658,4.55,14,0.271
1044164590,39.0314876,-99.2917337,78,0.013450734,14.415963,1025,0.701,0.246,9,0.0604,7.03,40,0.146
1044203470,39.033108,-99.2916708,86,0.01218607,14.689676,1040,0.749,0.26,23,0.0661,8.92,4,0.269
1033660797,39.0434203,-99.3041708,98,0.012814404,14.907876,1099,0.628,0.232,11,0.0792,7.66,108,0.273
1036591817,39.0386142,-99.3048765,110,0.00614504,6.8561,1089,0.665,0.229,13,0.0747,6.91,18,0.176
1001217991,39.1314943,-99.306071,105,0.0085045,6.9856,911,0.757,0.246,3,0.0747,2.9,35,0.195
1030614699,39.1296575,-99.3177539,69,0.00015106,0.1809,917,0.791,0.229,12,0.0827,2.31,81,0.218
1001217987,39.124116,-99.3006045,487,0.00975148,13.1845,1033,0.702,0.225,40,0.0791,5.22,165,0.206
1001217718,39.1275735,-99.2989384,515,0.010816754,14.079459,961,0.681,0.263,1,0.0818,9.8,3000,0.234
1001217980,39.1293074,-99.2967964,504,0.012689722,14.090126,1036,0.622,0.254,16,0.0792,7.79,3000,0.153
1001217981,39.1258777,-99.296661,530,0.012666359,14.86201,1044,0.643,0.27,37,0.0712,8.11,3000,0.291
1001217982,39.1320228,-99.2990829,530,0.0124436,14.642763,1052,0.656,0.299,4,0.0845,7.05,3000,0.132
1001217983,39.1300798,-99.3014397,533,0.010370045,13.29288,1083,0.677,0.293,46,0.0654,5.83,3000,0.222
1001217985,39.1242083,-99.3038538,519,0.010890498,14.677859,929,0.751,0.2,12,0.0713,9.17,3000,0.279
1001217984,39.1320157,-99.3033853,519,0.011869938,13.417522,942,0.629,0.249,33,0.0749,5.13,2895,0.145
1028444265,39.1223594,-99.3015547,518,0.012050727,14.324474,1076,0.76,0.233,21,0.0672,3.4,14,0.176
1001217658,39.0803893,-99.323027,698,0.00048389,0.584,1038,0.664,0.213,3,0.0794,1.86,3000,0.281
1006041137,39.0770286,-99.3387674,702,0.000532035,0.592578,965,0.75,0.273,43,0.0648,1.53,165,0.251
1035940847,39.078669,-99.3181278,799,0.000503917,0.617875,964,0.793,0.235,40,0.0612,8.83,111,0.22
1001217846,39.0818812,-99.3322174,846,0.000486054,0.633928,931,0.644,0.237,44,0.0708,2.87,100,0.284
1037893488,39.0785571,-99.3225971,797,0.000537899,0.615019,1068,0.718,0.294,1,0.0854,2.57,63,0.261
1006039373,39.0783267,-99.338873,804,0.000488248,0.602398,1026,0.712,0.283,48,0.075,6.16,59,0.219
1006048818,39.081951,-99.3387941,850,0.000515711,0.640326,1054,0.698,0.215,32,0.0832,1.47,25,0.278
1030624538,39.085916,-99.3158843,724,0.000505175,0.609103,967,0.719,0.293,25,0.0699,3.59,6.21,0.106
1036179207,39.0767879,-99.3206372,783,0.000532818,0.616188,1092,0.617,0.266,47,0.0689,5.04,6,0.254
1001217653,39.0787968,-99.3159873,780,0.000538952,0.644259,1020,0.701,0.235,5,0.0842,9.78,3000,0.293
1001217654,39.0806768,-99.3183474,762,0.000536651,0.608948,963,0.673,0.249,42,0.0675,7.71,3000,0.267
1001217655,39.0752469,-99.3162571,764,0.000526243,0.600867,1065,0.798,0.28,35,0.0819,7.16,3000,0.283
1001217656,39.0786187,-99.3202461,788,0.00048919,0.609811,934,0.665,0.296,15,0.0782,9.54,3000,0.145
1001217729,39.076849,-99.3160065,727,0.000524581,0.612829,948,0.72,0.258,15,0.0645,2.77,3000,0.127
1006794805,39.074876,-99.3228618,832,0.000543626,0.585057,984,0.643,0.237,32,0.0659,2.22,3000,0.244
1033660781,39.0751094,-99.3207585,815,0.00051995,0.645706,962,0.751,0.269,22,0.0763,7.46,3000,0.204
1001219163,39.0840598,-99.3227047,814,0.000489518,0.626463,991,0.798,0.299,14,0.0609,8.71,596,0.267
1001219164,39.0859538,-99.3204007,704,0.00049104,0.598077,965,0.606,0.269,20,0.0648,2.12,485,0.283
1001217660,39.0840443,-99.3182351,827,0.000487816,0.611375,921,0.631,0.263,16,0.0881,7.46,314,0.17
1002909755,39.085916,-99.3158843,772,0.000489743,0.605337,998,0.728,0.246,41,0.0834,8.87,6.21,0.256
1037893329,39.0749469,-99.322748,700,0.000536616,0.587773,1051,0.6,0.222,50,0.0838,1.55,18,0.279
1030614707,39.0767324,-99.3206591,736,0.000488679,0.623142,1046,0.8,0.267,46,0.0738,4.36,19,0.116
1001217709,39.12224,-99.2922487,577,0.00995548,13.4946,1093,0.728,0.273,8,0.0781,7.57,3000,0.185
1001217704,39.1273964,-99.2944977,516,0.01109669,14.43519,917,0.605,0.25,34,0.0802,2.68,3000,0.183
1001217705,39.1266205,-99.292182,587,0.013791174,14.187656,1041,0.673,0.271,27,0.0666,2.47,3000,0.224
1001217707,39.1276576,-99.2896919,508,0.011379404,14.051059,901,0.751,0.219,1,0.0652,1.05,2987,0.209
1001217706,39.125826,-99.287383,585,0.010080192,14.682614,1020,0.606,0.206,46,0.0754,2.37,2822,0.243
1001217708,39.1240715,-99.2945481,518,0.013646855,13.880482,916,0.79,0.282,11,0.0686,3,129,0.143
1032596729,39.1186133,-99.2921081,578,0.014075474,14.824889,961,0.63,0.262,38,0.0711,2.86,0.5,0.234
1032644350,39.1285408,-99.515008,584,0.014236488,14.106546,935,0.713,0.284,37,0.0689,9.77,25,0.156
1042658243,38.9855174,-99.2884571,571,0.011586936,14.559962,942,0.737,0.244,6,0.067,5.48,50,0.242
1001218695,39.1003748,-99.2610182,166,0.00615264,6.8639,953,0.796,0.254,9,0.0604,3.1,27133,0.215
1001218357,39.0984727,-99.2656484,182,0.006218725,7.375334,930,0.785,0.231,47,0.0667,5.41,3659,0.161
1001218693,39.1021862,-99.2613631,175,0.006392725,6.877553,999,0.603,0.227,43,0.063,6.12,3500,0.209
1001218694,39.1020955,-99.2656121,168,0.006403143,7.339683,1020,0.609,0.253,13,0.0804,9.07,3500,0.277
1001218696,39.0985464,-99.2610786,196,0.006468238,6.962315,998,0.643,0.208,8,0.0868,5.85,3000,0.246
1001218697,39.1002824,-99.2654929,185,0.006439021,7.260784,1042,0.651,0.28,41,0.09,3.89,3000,0.154
1001218698,39.0966547,-99.2657442,197,0.006420304,6.887414,988,0.774,0.295,39,0.0666,9.45,3000,0.281
1001219146,39.0967189,-99.2611098,175,0.006202929,7.554156,972,0.625,0.281,9,0.0873,6.7,3000,0.197
1001289656,39.1338564,-99.2895635,70,0.00070283,0.8363,1100,0.729,0.279,34,0.0769,4.26,46,0.175
1001289652,39.1338564,-99.2988733,80,0.00073452,0.8869,1009,0.794,0.299,33,0.0773,2.11,3000,0.142
1006045435,39.0336207,-99.1987429,55,0.00793057,10.4827,932,0.787,0.252,20,0.0732,5.24,5,0.215
1001217875,39.0337046,-99.1914807,66,0.008309898,12.755981,1032,0.629,0.269,21,0.0827,8.88,50,0.297
1002910567,39.0355178,-99.1914502,74,0.008060141,12.701106,1088,0.697,0.267,34,0.0881,8.43,25,0.197
1001215746,39.0364512,-99.1891104,72,0.008114421,14.162799,976,0.666,0.293,10,0.0646,3.64,50,0.238
1001218745,39.0346381,-99.1891409,56,0.007995093,12.683684,936,0.7,0.201,22,0.0835,7.69,25,0.255
1001218272,39.0514714,-99.2329754,66,0.00797725,8.7121,910,0.651,0.3,49,0.0782,6.9,97,0.209
